Site;X;Y;CellName;AZIMUT
S05452;111114;401019;U054521;90
S05452;111114;401019;U054522;210
S05452;111114;401019;U054523;300
S05456;82675;453250;U054561;60
S05456;82675;453250;U054562;200
S05456;82675;453250;U054563;300
S05457;90619;463228;U054571;140
S05457;90619;463228;U054572;260
S05457;90619;463228;U054573;20
S05458;94001;452998;U054581;120
S05458;94001;452998;U054582;270
S05458;94001;452998;U054583;0
S05459;126511;427080;U054591;120
S05459;126511;427080;U054592;240
S05459;126511;427080;U054593;0
S05461;96168;462401;U054611;140
S05461;96168;462401;U054612;260
S05461;96168;462401;U054613;20
S05463;92854;461742;U054631;90
S05463;92854;461742;U054632;210
S05463;92854;461742;U054633;330
S05465;95660;463690;U054651;90
S05465;95660;463690;U054652;210
S05465;95660;463690;U054653;330
S05468;84851;454896;U054681;120
S05468;84851;454896;U054682;240
S05468;84851;454896;U054683;350
S05469;91920;466211;U054691;100
S05469;91920;466211;U054692;190
S05469;91920;466211;U054693;10
S05470;230185;479968;U054701;30
S05470;230185;479968;U054702;150
S05470;230185;479968;U054703;270
S05472;84775;460000;U054721;50
S05472;84775;460000;U054722;220
S05472;84775;460000;U054723;320
S05473;116712;405857;U054731;40
S05473;116712;405857;U054732;130
S05473;116712;405857;U054733;310
S05474;130077;397754;U054741;100
S05474;130077;397754;U054742;280
S05474;130077;397754;U054743;10
S05476;134194;396703;U054761;60
S05476;134194;396703;U054762;180
S05476;134194;396703;U054763;300
S05478;102007;420988;U054781;90
S05478;102007;420988;U054782;210
S05478;102007;420988;U054783;330
S05480;134365;395350;U054801;60
S05480;134365;395350;U054802;180
S05480;134365;395350;U054803;300
S05481;126004;391540;U054811;30
S05481;126004;391540;U054812;150
S05481;126004;391540;U054813;270
S05482;140721;398269;U054821;60
S05482;140721;398269;U054822;160
S05482;140721;398269;U054823;300
S05483;142033;399168;U054831;40
S05483;142033;399168;U054832;140
S05483;142033;399168;U054833;240
S05487;110722;434341;U054871;130
S05487;110722;434341;U054872;250
S05487;110722;434341;U054873;10
S05494;182720;579550;U054941;60
S05494;182720;579550;U054942;180
S05494;182720;579550;U054943;300
S05495;224570;464829;U054951;80
S05495;224570;464829;U054952;180
S05495;224570;464829;U054953;300
S05497;231355;479624;U054971;60
S05497;231355;479624;U054972;180
S05497;231355;479624;U054973;300
S05499;204851;499188;U054991;30
S05499;204851;499188;U054992;180
S05499;204851;499188;U054993;270
S05500;115006;473112;U055001;90
S05500;115006;473112;U055002;210
S05500;115006;473112;U055003;330
S05501;117249;472612;U055011;90
S05501;117249;472612;U055012;210
S05501;117249;472612;U055013;330
S05502;116137;473776;U055021;90
S05502;116137;473776;U055022;210
S05502;116137;473776;U055023;330
S05504;119040;468060;U055041;30
S05504;119040;468060;U055042;150
S05504;119040;468060;U055043;270
S05505;123787;489833;U055051;60
S05505;123787;489833;U055052;180
S05505;123787;489833;U055053;300
S05506;133137;518587;U055061;60
S05506;133137;518587;U055062;180
S05506;133137;518587;U055063;300
S05509;112175;520247;U055091;90
S05509;112175;520247;U055092;210
S05509;112175;520247;U055093;330
S05512;183884;580116;U055121;60
S05512;183884;580116;U055122;180
S05512;183884;580116;U055123;300
S05513;135483;517454;U055131;60
S05513;135483;517454;U055132;180
S05513;135483;517454;U055133;300
S05516;124187;486579;U055161;30
S05516;124187;486579;U055162;150
S05516;124187;486579;U055163;270
S05521;104882;486252;U055211;120
S05521;104882;486252;U055212;240
S05521;104882;486252;U055213;0
S05522;105864;479829;U055221;115
S05522;105864;479829;U055222;240
S05522;105864;479829;U055223;350
S05524;104513;475701;U055241;90
S05524;104513;475701;U055242;210
S05524;104513;475701;U055243;330
S05525;136952;481476;U055251;90
S05525;136952;481476;U055252;210
S05525;136952;481476;U055253;330
S05527;108454;504111;U055271;30
S05527;108454;504111;U055272;180
S05527;108454;504111;U055273;300
S05528;111992;488347;U055281;60
S05528;111992;488347;U055282;180
S05528;111992;488347;U055283;300
S05529;155980;562540;U055291;50
S05529;155980;562540;U055292;140
S05529;155980;562540;U055293;300
S05530;265908;574564;U055301;90
S05530;265908;574564;U055302;210
S05530;265908;574564;U055303;330
S05531;212907;570530;U055311;30
S05531;212907;570530;U055312;150
S05531;212907;570530;U055313;270
S05541;274511;577790;U055411;60
S05541;274511;577790;U055412;240
S05542;263720;574274;U055421;120
S05542;263720;574274;U055422;240
S05542;263720;574274;U055423;0
S05543;266428;575415;U055431;120
S05543;266428;575415;U055432;240
S05543;266428;575415;U055433;0
S05544;263442;576427;U055441;110
S05544;263442;576427;U055442;230
S05544;263442;576427;U055443;330
S05545;261909;576532;U055451;30
S05545;261909;576532;U055452;150
S05545;261909;576532;U055453;270
S05546;260709;576612;U055461;40
S05546;260709;576612;U055462;180
S05546;260709;576612;U055463;300
S05547;258385;578278;U055471;40
S05547;258385;578278;U055472;160
S05547;258385;578278;U055473;280
S05549;216676;575974;U055491;90
S05549;216676;575974;U055492;210
S05549;216676;575974;U055493;330
S05550;256628;593657;U055501;120
S05550;256628;593657;U055502;240
S05550;256628;593657;U055503;0
S05551;101289;499339;U055511;90
S05551;101289;499339;U055512;270
S05551;101289;499339;U055513;0
S05552;118702;489539;U055521;110
S05552;118702;489539;U055522;230
S05552;118702;489539;U055523;330
S05555;148693;524237;U055551;120
S05555;148693;524237;U055552;240
S05555;148693;524237;U055553;0
S05557;164125;565315;U055571;120
S05557;164125;565315;U055572;240
S05557;164125;565315;U055573;0
S05558;157827;575054;U055581;60
S05558;157827;575054;U055582;180
S05558;157827;575054;U055583;300
S05559;157026;575825;U055591;90
S05559;157026;575825;U055592;180
S05559;157026;575825;U055593;350
S05560;159615;576926;U055601;60
S05560;159615;576926;U055602;180
S05560;159615;576926;U055603;300
S05561;163093;577190;U055611;90
S05561;163093;577190;U055612;210
S05561;163093;577190;U055613;330
S05562;164620;577719;U055621;20
S05562;164620;577719;U055622;160
S05562;164620;577719;U055623;260
S05563;174058;577186;U055631;60
S05563;174058;577186;U055632;180
S05563;174058;577186;U055633;300
S05565;180648;561645;U055651;90
S05565;180648;561645;U055652;210
S05565;180648;561645;U055653;330
S05567;166121;578052;U055671;60
S05567;166121;578052;U055672;180
S05567;166121;578052;U055673;300
S05568;190161;581333;U055681;30
S05568;190161;581333;U055682;160
S05568;190161;581333;U055683;270
S05569;194923;579650;U055691;30
S05569;194923;579650;U055692;130
S05569;194923;579650;U055693;270
S05572;199321;584147;U055721;30
S05572;199321;584147;U055722;150
S05572;199321;584147;U055723;270
S05573;210389;584053;U055731;70
S05573;210389;584053;U055732;180
S05573;210389;584053;U055733;280
S05576;185674;533534;U055761;120
S05576;185674;533534;U055762;240
S05576;185674;533534;U055763;0
S05577;194369;436034;U055771;45
S05577;194369;436034;U055772;180
S05577;194369;436034;U055773;300
S05580;192034;526512;U055801;40
S05580;192034;526512;U055802;150
S05580;192034;526512;U055803;260
S05581;177741;577926;U055811;70
S05581;177741;577926;U055812;210
S05581;177741;577926;U055813;310
S05584;142632;523415;U055841;80
S05584;142632;523415;U055842;260
S05584;142632;523415;U055843;350
S05587;130022;539001;U055871;30
S05587;130022;539001;U055872;150
S05587;130022;539001;U055873;270
S05590;194618;556196;U055901;40
S05590;194618;556196;U055902;160
S05590;194618;556196;U055903;280
S05591;231584;580588;U055911;90
S05591;231584;580588;U055912;210
S05591;231584;580588;U055913;330
S05592;101433;489686;U055921;90
S05592;101433;489686;U055922;210
S05592;101433;489686;U055923;300
S05594;107061;512135;U055941;50
S05594;107061;512135;U055942;160
S05594;107061;512135;U055943;300
S05595;106373;488428;U055951;80
S05595;106373;488428;U055952;200
S05595;106373;488428;U055953;310
S05596;114204;486234;U055961;85
S05596;114204;486234;U055962;205
S05596;114204;486234;U055963;325
S05598;205976;610280;U055981;40
S05598;205976;610280;U055982;180
S05598;205976;610280;U055983;280
S05600;161650;383910;U056001;30
S05600;161650;383910;U056002;150
S05600;161650;383910;U056003;270
S05601;162000;385300;U056011;60
S05601;162000;385300;U056012;180
S05601;162000;385300;U056013;300
S05602;160514;384820;U056021;60
S05602;160514;384820;U056022;180
S05602;160514;384820;U056023;300
S05605;147677;415706;U056051;40
S05605;147677;415706;U056052;160
S05605;147677;415706;U056053;300
S05608;149700;391170;U056081;40
S05608;149700;391170;U056082;170
S05608;149700;391170;U056083;280
S05611;189154;506949;U056111;120
S05611;189154;506949;U056112;240
S05611;189154;506949;U056113;0
S05612;197417;505903;U056121;60
S05612;197417;505903;U056122;180
S05612;197417;505903;U056123;300
S05613;211812;559438;U056131;120
S05613;211812;559438;U056132;240
S05613;211812;559438;U056133;0
S05616;196069;370268;U056161;80
S05616;196069;370268;U056162;210
S05616;196069;370268;U056163;330
S05617;100265;484245;U056171;90
S05617;100265;484245;U056172;210
S05617;100265;484245;U056173;0
S05618;201060;368847;U056181;60
S05618;201060;368847;U056182;180
S05618;201060;368847;U056183;300
S05619;160742;398357;U056191;60
S05619;160742;398357;U056192;180
S05619;160742;398357;U056193;300
S05620;159630;384690;U056201;60
S05620;159630;384690;U056202;180
S05620;159630;384690;U056203;300
S05622;253119;589101;U056221;90
S05622;253119;589101;U056222;210
S05622;253119;589101;U056223;330
S05623;196248;594268;U056231;60
S05623;196248;594268;U056232;180
S05623;196248;594268;U056233;300
S05624;255800;595950;U056241;90
S05624;255800;595950;U056242;180
S05624;255800;595950;U056243;330
S05625;245434;592361;U056251;60
S05625;245434;592361;U056252;180
S05625;245434;592361;U056253;300
S05628;166468;373385;U056281;90
S05628;166468;373385;U056282;180
S05628;166468;373385;U056283;0
S05631;153098;397822;U056311;90
S05631;153098;397822;U056312;210
S05631;153098;397822;U056313;330
S05633;159838;387037;U056331;60
S05633;159838;387037;U056332;165
S05633;159838;387037;U056333;290
S05635;237760;450960;U056351;90
S05635;237760;450960;U056352;210
S05635;237760;450960;U056353;330
S05636;119945;483377;U056361;0
S05636;119945;483377;U056362;20
S05636;119945;483377;U056363;40
S05639;148502;455612;U056391;115
S05639;148502;455612;U056392;240
S05639;148502;455612;U056393;310
S05648;78665;390065;U056481;150
S05648;78665;390065;U056482;270
S05648;78665;390065;U056483;10
S05649;90560;467700;U056491;60
S05649;90560;467700;U056492;180
S05649;90560;467700;U056493;270
S05650;158587;429644;U056501;90
S05650;158587;429644;U056502;210
S05650;158587;429644;U056503;330
S05651;79960;437527;U056511;100
S05651;79960;437527;U056513;290
S05652;98900;434826;U056521;70
S05652;98900;434826;U056522;180
S05652;98900;434826;U056523;290
S05653;107919;445903;U056531;120
S05653;107919;445903;U056532;270
S05653;107919;445903;U056533;0
S05655;74947;445422;U056551;149
S05655;74947;445422;U056552;240
S05655;74947;445422;U056553;20
S05657;74678;441718;U056571;60
S05657;74678;441718;U056572;180
S05657;74678;441718;U056573;300
S05660;103389;468610;U056601;60
S05660;103389;468610;U056602;210
S05660;103389;468610;U056603;330
S05661;96319;409525;U056611;90
S05661;96319;409525;U056612;210
S05661;96319;409525;U056613;330
S05662;96831;434450;U056622;180
S05662;96831;434450;U056623;20
S05667;114969;401416;U056671;60
S05667;114969;401416;U056672;180
S05667;114969;401416;U056673;300
S05669;102468;412842;U056691;60
S05669;102468;412842;U056692;180
S05669;102468;412842;U056693;300
S05670;113199;408621;U056701;30
S05670;113199;408621;U056702;150
S05670;113199;408621;U056703;270
S05672;128069;421195;U056721;90
S05672;128069;421195;U056722;180
S05672;128069;421195;U056723;270
S05674;197796;354093;U056741;0
S05677;216795;443660;U056771;120
S05677;216795;443660;U056772;230
S05677;216795;443660;U056773;0
S05683;235089;453247;U056831;90
S05683;235089;453247;U056832;200
S05683;235089;453247;U056833;30
S05690;224981;456272;U056901;120
S05690;224981;456272;U056902;210
S05690;224981;456272;U056903;310
S05702;92617;464689;U057021;0
S05702;92617;464689;U057022;20
S05702;92617;464689;U057023;40
S05703;81622;454980;U057031;0
S05704;167376;412667;U057041;90
S05704;167376;412667;U057042;210
S05704;167376;412667;U057043;330
S05706;193744;405490;U057061;60
S05706;193744;405490;U057062;180
S05706;193744;405490;U057063;300
S05707;190110;433917;U057071;90
S05707;190110;433917;U057072;210
S05707;190110;433917;U057073;330
S05708;188479;434038;U057081;60
S05708;188479;434038;U057082;180
S05708;188479;434038;U057083;300
S05709;92684;464687;U057091;0
S05709;92684;464687;U057092;20
S05709;92684;464687;U057093;40
S05711;179620;443219;U057111;130
S05711;179620;443219;U057112;220
S05711;179620;443219;U057113;330
S05712;178661;442808;U057121;41
S05712;178661;442808;U057122;171
S05712;178661;442808;U057123;308
S05714;184670;443249;U057141;60
S05714;184670;443249;U057142;150
S05714;184670;443249;U057143;300
S05715;103910;494250;U057151;90
S05715;103910;494250;U057152;210
S05715;103910;494250;U057153;330
S05716;224120;436330;U057161;60
S05716;224120;436330;U057162;180
S05716;224120;436330;U057163;280
S05717;237025;437622;U057171;30
S05717;237025;437622;U057172;150
S05717;237025;437622;U057173;270
S05718;247695;443956;U057181;170
S05718;247695;443956;U057182;240
S05718;247695;443956;U057183;330
S05719;245641;444419;U057191;120
S05719;245641;444419;U057192;240
S05719;245641;444419;U057193;0
S05721;234453;444096;U057211;40
S05721;234453;444096;U057212;130
S05721;234453;444096;U057213;260
S05722;239211;450995;U057221;200
S05722;239211;450995;U057222;290
S05722;239211;450995;U057223;20
S05723;241607;457906;U057231;120
S05723;241607;457906;U057232;220
S05723;241607;457906;U057233;0
S05724;241053;456470;U057241;120
S05724;241053;456470;U057242;240
S05724;241053;456470;U057243;0
S05725;197857;439848;U057251;135
S05725;197857;439848;U057252;270
S05725;197857;439848;U057253;0
S05726;197697;438423;U057261;30
S05726;197697;438423;U057262;150
S05726;197697;438423;U057263;270
S05727;195457;439975;U057271;60
S05727;195457;439975;U057272;180
S05727;195457;439975;U057273;300
S05728;195060;441090;U057281;30
S05728;195060;441090;U057282;150
S05728;195060;441090;U057283;270
S05729;205872;439077;U057291;90
S05729;205872;439077;U057292;270
S05729;205872;439077;U057293;0
S05730;202200;437760;U057301;30
S05730;202200;437760;U057302;150
S05730;202200;437760;U057303;270
S05731;185400;436450;U057311;60
S05731;185400;436450;U057312;180
S05731;185400;436450;U057313;300
S05736;193020;437694;U057361;30
S05736;193020;437694;U057362;150
S05736;193020;437694;U057363;270
S05737;222400;434600;U057371;60
S05737;222400;434600;U057372;180
S05737;222400;434600;U057373;300
S05738;198444;441404;U057381;30
S05738;198444;441404;U057382;150
S05738;198444;441404;U057383;270
S05739;164225;416064;U057391;90
S05739;164225;416064;U057392;210
S05739;164225;416064;U057393;330
S05740;134237;453398;U057401;0
S05740;134237;453398;U057402;300
S05741;179036;422331;U057411;60
S05741;179036;422331;U057412;180
S05741;179036;422331;U057413;300
S05746;262542;475312;U057461;50
S05746;262542;475312;U057462;280
S05747;160180;477110;U057471;60
S05747;160180;477110;U057472;180
S05747;160180;477110;U057473;300
S05748;169490;477872;U057481;60
S05748;169490;477872;U057482;180
S05748;169490;477872;U057483;300
S05749;135690;444020;U057493;290
S05752;141906;460166;U057521;120
S05752;141906;460166;U057522;240
S05752;141906;460166;U057523;0
S05754;215281;435611;U057541;100
S05754;215281;435611;U057542;220
S05754;215281;435611;U057543;340
S05755;195351;447030;U057551;30
S05755;195351;447030;U057552;150
S05755;195351;447030;U057553;270
S05758;136831;455487;U057581;0
S05760;138207;467589;U057601;110
S05760;138207;467589;U057602;230
S05760;138207;467589;U057603;350
S05761;138030;468488;U057611;60
S05761;138030;468488;U057612;180
S05761;138030;468488;U057613;300
S05762;145718;457365;U057621;120
S05762;145718;457365;U057622;240
S05762;145718;457365;U057623;0
S05766;137920;454812;U057661;60
S05766;137920;454812;U057662;180
S05766;137920;454812;U057663;300
S05768;222186;467934;U057681;150
S05768;222186;467934;U057682;280
S05768;222186;467934;U057683;20
S05772;162843;418165;U057721;85
S05772;162843;418165;U057722;170
S05772;162843;418165;U057723;330
S05777;27715;375820;U057771;90
S05777;27715;375820;U057772;230
S05777;27715;375820;U057773;340
S05779;76359;382821;U057791;60
S05779;76359;382821;U057792;180
S05779;76359;382821;U057793;300
S05782;78619;414379;U057821;60
S05782;78619;414379;U057822;180
S05782;78619;414379;U057823;300
S05783;71272;415351;U057831;120
S05783;71272;415351;U057832;240
S05783;71272;415351;U057833;0
S05784;121300;428700;U057841;60
S05784;121300;428700;U057842;180
S05784;121300;428700;U057843;300
S05785;116742;431967;U057851;60
S05785;116742;431967;U057852;180
S05785;116742;431967;U057853;300
S05786;87567;398219;U057861;60
S05786;87567;398219;U057862;180
S05786;87567;398219;U057863;300
S05788;113956;391285;U057881;50
S05788;113956;391285;U057882;170
S05788;113956;391285;U057883;290
S05789;76215;450141;U057891;60
S05789;76215;450141;U057892;180
S05789;76215;450141;U057893;300
S05791;102915;454620;U057911;60
S05791;102915;454620;U057912;180
S05791;102915;454620;U057913;300
S05792;101097;421359;U057921;50
S05792;101097;421359;U057922;180
S05792;101097;421359;U057923;300
S05794;72318;445306;U057941;50
S05794;72318;445306;U057942;170
S05794;72318;445306;U057943;260
S05795;72821;442644;U057951;60
S05795;72821;442644;U057952;180
S05795;72821;442644;U057953;300
S05800;98334;440540;U058001;60
S05800;98334;440540;U058002;180
S05800;98334;440540;U058003;300
S05803;30728;392189;U058031;120
S05803;30728;392189;U058032;240
S05803;30728;392189;U058033;0
S05807;92333;436911;U058071;30
S05807;92333;436911;U058072;150
S05807;92333;436911;U058073;270
S05808;86365;444582;U058081;30
S05808;86365;444582;U058082;150
S05808;86365;444582;U058083;280
S05809;97986;434838;U058091;150
S05809;97986;434838;U058092;270
S05809;97986;434838;U058093;0
S05810;92346;476383;U058101;90
S05810;92346;476383;U058102;210
S05810;92346;476383;U058103;330
S05814;127203;399837;U058141;60
S05814;127203;399837;U058142;180
S05814;127203;399837;U058143;300
S05816;71601;449080;U058161;100
S05816;71601;449080;U058162;240
S05816;71601;449080;U058163;330
S05817;107349;452103;U058171;90
S05817;107349;452103;U058172;200
S05817;107349;452103;U058173;310
S05818;115579;454696;U058181;90
S05818;115579;454696;U058182;190
S05818;115579;454696;U058183;300
S05819;105919;444139;U058191;90
S05819;105919;444139;U058192;210
S05819;105919;444139;U058193;330
S05820;131246;399575;U058201;60
S05820;131246;399575;U058202;180
S05820;131246;399575;U058203;300
S05821;115919;400825;U058211;60
S05821;115919;400825;U058212;180
S05821;115919;400825;U058213;300
S05822;112145;398638;U058221;60
S05822;112145;398638;U058222;170
S05822;112145;398638;U058223;300
S05824;110463;404224;U058241;80
S05824;110463;404224;U058242;180
S05824;110463;404224;U058243;280
S05825;90806;466782;U058251;40
S05825;90806;466782;U058252;180
S05825;90806;466782;U058253;300
S05827;204280;533653;U058271;110
S05827;204280;533653;U058272;230
S05827;204280;533653;U058273;350
S05828;81967;455332;U058281;120
S05828;81967;455332;U058282;240
S05828;81967;455332;U058283;0
S05829;89725;466178;U058291;30
S05829;89725;466178;U058292;150
S05829;89725;466178;U058293;240
S05831;84656;447375;U058311;60
S05831;84656;447375;U058312;180
S05831;84656;447375;U058313;300
S05834;203700;469350;U058341;30
S05834;203700;469350;U058342;150
S05834;203700;469350;U058343;270
S05835;254015;490975;U058351;60
S05835;254015;490975;U058352;200
S05835;254015;490975;U058353;300
S05837;158345;467189;U058371;60
S05837;158345;467189;U058372;180
S05837;158345;467189;U058373;300
S05839;138962;456310;U058391;0
S05839;138962;456310;U058392;20
S05839;138962;456310;U058393;40
S05842;140840;488815;U058421;110
S05842;140840;488815;U058422;240
S05842;140840;488815;U058423;340
S05843;170724;455354;U058431;60
S05843;170724;455354;U058432;180
S05843;170724;455354;U058433;300
S05846;239680;482872;U058461;30
S05846;239680;482872;U058462;150
S05846;239680;482872;U058463;290
S05849;227193;478314;U058491;70
S05849;227193;478314;U058492;180
S05849;227193;478314;U058493;280
S05850;245164;498259;U058501;135
S05850;245164;498259;U058502;225
S05850;245164;498259;U058503;325
S05852;261429;468860;U058521;120
S05852;261429;468860;U058522;240
S05852;261429;468860;U058523;0
S05853;226362;460785;U058531;60
S05853;226362;460785;U058532;200
S05853;226362;460785;U058533;320
S05856;152665;461186;U058561;120
S05856;152665;461186;U058562;240
S05856;152665;461186;U058563;0
S05858;162429;449053;U058581;130
S05858;162429;449053;U058582;250
S05858;162429;449053;U058583;10
S05861;163478;460842;U058611;40
S05861;163478;460842;U058612;160
S05861;163478;460842;U058613;280
S05864;210924;480228;U058641;120
S05864;210924;480228;U058642;210
S05864;210924;480228;U058643;0
S05865;194205;465873;U058651;0
S05865;194205;465873;U058652;20
S05867;214010;474033;U058671;80
S05867;214010;474033;U058672;170
S05867;214010;474033;U058673;270
S05870;156890;460267;U058701;60
S05870;156890;460267;U058702;170
S05870;156890;460267;U058703;320
S05871;155800;460700;U058711;30
S05871;155800;460700;U058712;150
S05871;155800;460700;U058713;270
S05873;158316;436075;U058731;60
S05873;158316;436075;U058732;180
S05873;158316;436075;U058733;300
S05875;167456;448380;U058751;60
S05875;167456;448380;U058752;180
S05875;167456;448380;U058753;300
S05877;159823;503527;U058771;60
S05877;159823;503527;U058772;180
S05877;159823;503527;U058773;300
S05882;161099;502515;U058821;60
S05882;161099;502515;U058822;180
S05882;161099;502515;U058823;300
S05884;164180;506260;U058841;60
S05884;164180;506260;U058842;180
S05884;164180;506260;U058843;300
S05888;255755;532869;U058881;60
S05888;255755;532869;U058882;180
S05888;255755;532869;U058883;300
S05891;261221;529194;U058911;60
S05891;261221;529194;U058912;180
S05891;261221;529194;U058913;300
S05893;241827;487687;U058931;120
S05893;241827;487687;U058932;220
S05893;241827;487687;U058933;350
S05896;92764;464603;U058961;0
S05896;92764;464603;U058962;20
S05896;92764;464603;U058963;40
S05899;115370;479903;U058991;90
S05899;115370;479903;U058992;210
S05899;115370;479903;U058993;330
S06001;191019;362160;U060011;40
S06001;191019;362160;U060012;180
S06001;191019;362160;U060013;300
S06011;121583;486617;U060112;170
S06028;220990;461830;U060281;80
S06028;220990;461830;U060282;180
S06028;220990;461830;U060283;300
S06031;215457;477217;U060311;60
S06031;215457;477217;U060312;180
S06031;215457;477217;U060313;300
S06032;214374;478933;U060321;120
S06032;214374;478933;U060322;240
S06032;214374;478933;U060323;0
S06033;210494;476317;U060331;120
S06033;210494;476317;U060332;230
S06033;210494;476317;U060333;10
S06034;244258;466500;U060341;60
S06034;244258;466500;U060342;180
S06034;244258;466500;U060343;300
S06036;233983;505171;U060361;60
S06036;233983;505171;U060362;180
S06036;233983;505171;U060363;300
S06037;230864;486358;U060371;90
S06037;230864;486358;U060372;210
S06037;230864;486358;U060373;330
S06039;218553;501987;U060391;40
S06039;218553;501987;U060392;155
S06039;218553;501987;U060393;270
S06042;226662;502805;U060421;60
S06042;226662;502805;U060422;180
S06042;226662;502805;U060423;300
S06043;220505;476521;U060431;60
S06043;220505;476521;U060432;180
S06043;220505;476521;U060433;300
S06045;233156;494711;U060451;70
S06045;233156;494711;U060452;170
S06045;233156;494711;U060453;340
S06047;253301;470490;U060471;60
S06047;253301;470490;U060472;180
S06047;253301;470490;U060473;300
S06048;259100;492650;U060481;90
S06048;259100;492650;U060482;210
S06048;259100;492650;U060483;330
S06049;138298;479677;U060491;50
S06049;138298;479677;U060492;170
S06049;138298;479677;U060493;290
S06052;134438;396483;U060521;90
S06052;134438;396483;U060522;180
S06052;134438;396483;U060523;350
S06059;246202;474316;U060591;120
S06059;246202;474316;U060592;240
S06059;246202;474316;U060593;0
S06060;251783;480072;U060601;90
S06060;251783;480072;U060602;210
S06060;251783;480072;U060603;330
S06075;93603;469173;U060751;90
S06075;93603;469173;U060752;210
S06075;93603;469173;U060753;330
S06081;187325;471654;U060811;90
S06081;187325;471654;U060812;240
S06081;187325;471654;U060813;0
S06085;230860;537453;U060851;120
S06085;230860;537453;U060852;240
S06085;230860;537453;U060853;0
S06087;233558;556617;U060871;140
S06087;233558;556617;U060872;260
S06087;233558;556617;U060873;20
S06094;229865;526550;U060941;120
S06094;229865;526550;U060942;240
S06094;229865;526550;U060943;0
S06101;206085;504379;U061011;120
S06101;206085;504379;U061012;240
S06101;206085;504379;U061013;0
S06108;119823;453485;U061081;110
S06108;119823;453485;U061082;220
S06108;119823;453485;U061083;20
S06110;203604;502527;U061101;30
S06110;203604;502527;U061102;150
S06110;203604;502527;U061103;270
S06111;260579;480887;U061111;60
S06111;260579;480887;U061112;180
S06111;260579;480887;U061113;300
S06112;242550;487011;U061121;30
S06112;242550;487011;U061122;150
S06112;242550;487011;U061123;270
S06114;146307;482815;U061141;90
S06114;146307;482815;U061142;210
S06114;146307;482815;U061143;330
S06115;159415;389850;U061151;60
S06115;159415;389850;U061152;180
S06115;159415;389850;U061153;300
S06117;160539;465507;U061171;60
S06117;160539;465507;U061172;180
S06117;160539;465507;U061173;300
S06118;245930;463200;U061181;80
S06118;245930;463200;U061182;240
S06118;245930;463200;U061183;340
S06121;134023;448687;U061211;0
S06121;134023;448687;U061212;20
S06122;135464;455272;U061221;0
S06122;135464;455272;U061222;20
S06122;135464;455272;U061223;40
S06123;69608;368099;U061231;120
S06123;69608;368099;U061232;240
S06123;69608;368099;U061233;0
S06124;131033;462621;U061241;60
S06124;131033;462621;U061242;180
S06124;131033;462621;U061243;300
S06126;133665;461838;U061261;60
S06126;133665;461838;U061262;180
S06126;133665;461838;U061263;300
S06128;133091;443687;U061281;110
S06128;133091;443687;U061282;240
S06128;133091;443687;U061283;10
S06129;132881;450407;U061291;90
S06129;132881;450407;U061292;210
S06129;132881;450407;U061293;330
S06130;142863;456802;U061301;60
S06130;142863;456802;U061302;205
S06130;142863;456802;U061303;310
S06133;147230;492200;U061331;60
S06133;147230;492200;U061332;180
S06133;147230;492200;U061333;300
S06134;263350;470460;U061341;90
S06134;263350;470460;U061342;210
S06134;263350;470460;U061343;330
S06136;233590;557190;U061361;30
S06136;233590;557190;U061362;140
S06136;233590;557190;U061363;270
S06138;150790;431155;U061381;80
S06138;150790;431155;U061382;220
S06138;150790;431155;U061383;330
S06139;134030;448619;U061391;40
S06139;134030;448619;U061392;60
S06141;197238;462329;U061411;35
S06141;197238;462329;U061412;135
S06141;197238;462329;U061413;230
S06143;256703;561522;U061431;50
S06143;256703;561522;U061432;170
S06143;256703;561522;U061433;280
S06144;162945;379234;U061441;70
S06144;162945;379234;U061442;180
S06144;162945;379234;U061443;300
S06146;224866;451961;U061461;50
S06146;224866;451961;U061462;160
S06146;224866;451961;U061463;300
S06148;125166;450527;U061481;120
S06148;125166;450527;U061482;240
S06148;125166;450527;U061483;0
S06150;158677;461455;U061501;60
S06150;158677;461455;U061502;180
S06150;158677;461455;U061503;300
S06151;174468;447147;U061511;65
S06151;174468;447147;U061512;180
S06151;174468;447147;U061513;290
S06152;207899;523087;U061521;30
S06152;207899;523087;U061522;150
S06152;207899;523087;U061523;270
S06155;134791;445218;U061551;90
S06155;134791;445218;U061552;210
S06155;134791;445218;U061553;330
S06158;144144;432728;U061581;60
S06158;144144;432728;U061582;180
S06158;144144;432728;U061583;300
S06159;141775;433901;U061591;60
S06159;141775;433901;U061592;190
S06159;141775;433901;U061593;300
S06160;152650;453125;U061601;120
S06160;152650;453125;U061602;250
S06160;152650;453125;U061603;20
S06165;133888;454224;U061651;60
S06165;133888;454224;U061652;180
S06165;133888;454224;U061653;300
S06168;88260;431755;U061681;60
S06168;88260;431755;U061682;180
S06168;88260;431755;U061683;300
S06169;158087;464517;U061691;90
S06169;158087;464517;U061692;210
S06169;158087;464517;U061693;330
S06172;156002;464932;U061721;60
S06172;156002;464932;U061722;180
S06172;156002;464932;U061723;300
S06173;154020;462695;U061731;120
S06173;154020;462695;U061732;240
S06173;154020;462695;U061733;0
S06175;247275;480664;U061751;90
S06175;247275;480664;U061752;210
S06175;247275;480664;U061753;330
S06177;148532;490181;U061771;60
S06177;148532;490181;U061772;180
S06177;148532;490181;U061773;300
